ID,Date,Source,Site_ID,POC,Daily Max 8-hour PM2.5_PM10_Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
152,1/30/2023,AQS,420019991,1,0.033,ppm,31,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
153,1/31/2023,AQS,420019991,1,0.037,ppm,34,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
154,2/1/2023,AQS,420019991,1,0.04,ppm,37,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
155,2/2/2023,AQS,420019991,1,0.036,ppm,33,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
156,2/3/2023,AQS,420019991,1,0.039,ppm,36,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
157,2/4/2023,AQS,420019991,1,0.035,ppm,32,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
158,2/5/2023,AQS,420019991,1,0.036,ppm,33,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
159,2/6/2023,AQS,420019991,1,0.036,ppm,33,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
160,2/7/2023,AQS,420019991,1,0.027,ppm,25,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
161,2/8/2023,AQS,420019991,1,0.041,ppm,38,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
162,2/9/2023,AQS,420019991,1,0.041,ppm,38,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
163,2/10/2023,AQS,420019991,1,0.039,ppm,36,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
164,2/11/2023,AQS,420019991,1,0.041,ppm,38,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
165,2/12/2023,AQS,420019991,1,0.037,ppm,34,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
166,2/13/2023,AQS,420019991,1,0.043,ppm,40,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
167,2/14/2023,AQS,420019991,1,0.044,ppm,41,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
168,2/15/2023,AQS,420019991,1,0.046,ppm,43,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
169,2/16/2023,AQS,420019991,1,0.029,ppm,27,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
170,2/17/2023,AQS,420019991,1,0.037,ppm,34,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
171,2/18/2023,AQS,420019991,1,0.039,ppm,36,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
172,2/19/2023,AQS,420019991,1,0.043,ppm,40,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
173,2/20/2023,AQS,420019991,1,0.046,ppm,43,Arendtsville,16,94,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
174,2/21/2023,AQS,420019991,1,0.045,ppm,42,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
175,2/22/2023,AQS,420019991,1,0.027,ppm,25,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
176,2/23/2023,AQS,420019991,1,0.043,ppm,40,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
177,2/24/2023,AQS,420019991,1,0.039,ppm,36,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
178,2/25/2023,AQS,420019991,1,0.03,ppm,28,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
179,2/26/2023,AQS,420019991,1,0.047,ppm,44,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
180,2/27/2023,AQS,420019991,1,0.038,ppm,35,Arendtsville,17,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
181,2/28/2023,AirNow,420019991,1,0.036,ppm,33,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
182,3/1/2023,AirNow,420019991,1,0.039,ppm,36,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
183,3/2/2023,AirNow,420019991,1,0.047,ppm,44,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
184,3/3/2023,AirNow,420019991,1,0.037,ppm,34,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
185,3/4/2023,AirNow,420019991,1,0.043,ppm,40,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
186,3/5/2023,AirNow,420019991,1,0.047,ppm,44,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
187,3/6/2023,AirNow,420019991,1,0.046,ppm,43,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
188,3/7/2023,AirNow,420019991,1,0.046,ppm,43,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
189,3/8/2023,AirNow,420019991,1,0.043,ppm,40,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
190,3/9/2023,AirNow,420019991,1,0.043,ppm,40,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
191,3/10/2023,AirNow,420019991,1,0.034,ppm,31,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
192,3/11/2023,AirNow,420019991,1,0.039,ppm,36,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
193,3/12/2023,AirNow,420019991,1,0.034,ppm,31,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
194,3/13/2023,AirNow,420019991,1,0.036,ppm,33,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
195,3/14/2023,AirNow,420019991,1,0.039,ppm,36,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
196,3/15/2023,AirNow,420019991,1,0.049,ppm,45,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
197,3/16/2023,AirNow,420019991,1,0.051,ppm,47,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
198,3/17/2023,AirNow,420019991,1,0.042,ppm,39,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
199,3/18/2023,AirNow,420019991,1,0.047,ppm,44,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
200,3/19/2023,AirNow,420019991,1,0.04,ppm,37,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
201,3/20/2023,AirNow,420019991,1,0.047,ppm,44,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
202,3/21/2023,AirNow,420019991,1,0.048,ppm,44,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
203,3/22/2023,AirNow,420019991,1,0.053,ppm,49,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
204,3/23/2023,AirNow,420019991,1,0.036,ppm,33,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
205,3/24/2023,AirNow,420019991,1,0.04,ppm,37,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
206,3/25/2023,AirNow,420019991,1,0.044,ppm,41,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
207,3/26/2023,AirNow,420019991,1,0.052,ppm,48,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
208,3/27/2023,AirNow,420019991,1,0.049,ppm,45,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
209,3/28/2023,AirNow,420019991,1,0.047,ppm,44,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
210,3/29/2023,AirNow,420019991,1,0.052,ppm,48,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
211,3/30/2023,AirNow,420019991,1,0.05,ppm,46,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
212,3/31/2023,AirNow,420019991,1,0.042,ppm,39,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
213,4/1/2023,AirNow,420019991,1,0.052,ppm,48,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
214,4/2/2023,AirNow,420019991,1,0.051,ppm,47,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
215,4/3/2023,AirNow,420019991,1,0.048,ppm,44,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
216,4/4/2023,AirNow,420019991,1,0.056,ppm,54,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
217,4/5/2023,AirNow,420019991,1,0.047,ppm,44,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
218,4/6/2023,AirNow,420019991,1,0.046,ppm,43,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
219,4/7/2023,AirNow,420019991,1,0.048,ppm,44,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
220,4/8/2023,AirNow,420019991,1,0.048,ppm,44,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
221,4/9/2023,AirNow,420019991,1,0.055,ppm,51,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
222,4/10/2023,AirNow,420019991,1,0.056,ppm,54,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
223,4/11/2023,AirNow,420019991,1,0.062,ppm,74,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
224,4/12/2023,AirNow,420019991,1,0.064,ppm,80,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
225,4/13/2023,AirNow,420019991,1,0.069,ppm,97,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
226,4/14/2023,AirNow,420019991,1,0.068,ppm,93,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
227,4/15/2023,AirNow,420019991,1,0.043,ppm,40,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
228,4/16/2023,AirNow,420019991,1,0.054,ppm,50,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
229,4/17/2023,AirNow,420019991,1,0.046,ppm,43,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
230,4/18/2023,AirNow,420019991,1,0.05,ppm,46,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
231,4/19/2023,AirNow,420019991,1,0.061,ppm,71,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
232,4/20/2023,AirNow,420019991,1,0.068,ppm,93,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
233,4/21/2023,AirNow,420019991,1,0.07,ppm,100,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
234,4/22/2023,AirNow,420019991,1,0.051,ppm,47,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
235,4/23/2023,AirNow,420019991,1,0.044,ppm,41,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
236,4/24/2023,AirNow,420019991,1,0.047,ppm,44,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
237,4/25/2023,AirNow,420019991,1,0.049,ppm,45,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
238,4/26/2023,AirNow,420019991,1,0.052,ppm,48,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
239,4/27/2023,AirNow,420019991,1,0.052,ppm,48,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
240,4/28/2023,AirNow,420019991,1,0.047,ppm,44,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
241,4/29/2023,AirNow,420019991,1,0.042,ppm,39,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
242,4/30/2023,AirNow,420019991,1,0.043,ppm,40,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
243,5/1/2023,AirNow,420019991,1,0.038,ppm,35,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
244,5/2/2023,AirNow,420019991,1,0.032,ppm,30,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
245,5/3/2023,AirNow,420019991,1,0.031,ppm,29,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
246,5/4/2023,AirNow,420019991,1,0.034,ppm,31,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
247,5/5/2023,AirNow,420019991,1,0.039,ppm,36,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
248,5/6/2023,AirNow,420019991,1,0.046,ppm,43,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
249,5/7/2023,AirNow,420019991,1,0.048,ppm,44,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
250,5/8/2023,AirNow,420019991,1,0.052,ppm,48,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
251,5/9/2023,AirNow,420019991,1,0.046,ppm,43,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
252,5/10/2023,AirNow,420019991,1,0.053,ppm,49,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
253,5/11/2023,AirNow,420019991,1,0.06,ppm,67,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
254,5/12/2023,AirNow,420019991,1,0.065,ppm,84,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
255,5/13/2023,AirNow,420019991,1,0.056,ppm,54,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
256,5/14/2023,AirNow,420019991,1,0.047,ppm,44,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
257,5/15/2023,AirNow,420019991,1,0.051,ppm,47,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
258,5/16/2023,AirNow,420019991,1,0.053,ppm,49,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
259,5/17/2023,AirNow,420019991,1,0.049,ppm,45,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
260,5/18/2023,AirNow,420019991,1,0.055,ppm,51,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
261,5/19/2023,AirNow,420019991,1,0.052,ppm,48,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
262,5/20/2023,AirNow,420019991,1,0.045,ppm,42,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
263,5/21/2023,AirNow,420019991,1,0.045,ppm,42,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
264,5/22/2023,AirNow,420019991,1,0.05,ppm,46,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
265,5/23/2023,AirNow,420019991,1,0.052,ppm,48,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
266,5/24/2023,AirNow,420019991,1,0.057,ppm,58,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
267,5/25/2023,AirNow,420019991,1,0.045,ppm,42,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
268,5/26/2023,AirNow,420019991,1,0.053,ppm,49,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
269,5/27/2023,AirNow,420019991,1,0.061,ppm,71,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
270,5/28/2023,AirNow,420019991,1,0.056,ppm,54,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
271,5/29/2023,AirNow,420019991,1,0.068,ppm,93,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
272,5/30/2023,AirNow,420019991,1,0.061,ppm,71,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
273,5/31/2023,AirNow,420019991,1,0.067,ppm,90,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
274,6/1/2023,AirNow,420019991,1,0.08,ppm,133,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
275,6/2/2023,AirNow,420019991,1,0.066,ppm,87,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
276,6/3/2023,AirNow,420019991,1,0.073,ppm,108,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
277,6/4/2023,AirNow,420019991,1,0.049,ppm,45,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
278,6/5/2023,AirNow,420019991,1,0.046,ppm,43,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
279,6/6/2023,AirNow,420019991,1,0.059,ppm,64,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
280,6/7/2023,AirNow,420019991,1,0.056,ppm,54,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
281,6/8/2023,AirNow,420019991,1,0.059,ppm,64,Arendtsville,24,100,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
282,6/9/2023,AirNow,420019991,1,0.039,ppm,36,Arendtsville,22,92,44201,Ozone,23900,"Gettysburg, PA",42,Pennsylvania,1,Adams,39.9231,-77.3078
283,1/1/2023,AirNow,420030008,1,0.021,ppm,19,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
284,1/2/2023,AirNow,420030008,1,0.005,ppm,5,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
285,1/3/2023,AirNow,420030008,1,0.019,ppm,18,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
286,1/4/2023,AirNow,420030008,1,0.022,ppm,20,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
287,1/5/2023,AirNow,420030008,1,0.032,ppm,30,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
288,1/6/2023,AirNow,420030008,1,0.024,ppm,22,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
289,1/7/2023,AirNow,420030008,1,0.021,ppm,19,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
290,1/8/2023,AirNow,420030008,1,0.023,ppm,21,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
291,1/9/2023,AirNow,420030008,1,0.024,ppm,22,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
292,1/10/2023,AirNow,420030008,1,0.019,ppm,18,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
293,1/11/2023,AirNow,420030008,1,0.019,ppm,18,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
294,1/12/2023,AirNow,420030008,1,0.018,ppm,17,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
295,1/13/2023,AirNow,420030008,1,0.028,ppm,26,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
296,1/14/2023,AirNow,420030008,1,0.033,ppm,31,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
297,1/15/2023,AirNow,420030008,1,0.027,ppm,25,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
298,1/16/2023,AirNow,420030008,1,0.008,ppm,7,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
299,1/17/2023,AirNow,420030008,1,0.025,ppm,23,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
300,1/18/2023,AirNow,420030008,1,0.019,ppm,18,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
301,1/19/2023,AirNow,420030008,1,0.029,ppm,27,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
302,1/20/2023,AirNow,420030008,1,0.019,ppm,18,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
303,1/21/2023,AirNow,420030008,1,0.023,ppm,21,Lawrenceville,24,100,44201,Ozone,38300,"Pittsburgh, PA",42,Pennsylvania,3,Allegheny,40.46542033,-79.96075745
